Wahlkampfstudie_2013	de	Peer_Steinbrück	1	27	357	1291	63009,00000	1197171,00000	8463800,00000	16863594,00000	0,74445	7,09915	4,97556		
Wahlkampfstudie_2013	de	Rainer_Brüderle	1	12	138	683	21942,00000	219420,00000	4010745,00000	10461542,00000	0,54708	2,09740	1,66775		
Wahlkampfstudie_2013	de	Nicole_Gohlke	1	0	27	0	4528,00000	0,00000	1227097,00000	0,00000	0,36900	�	0,36900		
Wahlkampfstudie_2013	de	Jan_van_Aken_(Politiker)	1	1	31	15	4260,00000	0,00000	1408343,00000	291618,00000	0,30248	0,00000	0,25059		
Wahlkampfstudie_2013	de	Caren_Lay	1	0	33	0	4590,00000	0,00000	1027811,00000	0,00000	0,44658	�	0,44658		
Wahlkampfstudie_2013	de	Klaus_Ernst	1	9	58	215	10336,00000	62016,00000	1967335,00000	4086639,00000	0,52538	1,51753	1,19512		
Wahlkampfstudie_2013	de	Gregor_Gysi	1	19	173	751	31369,00000	439166,00000	4601015,00000	12666544,00000	0,68178	3,46713	2,72497		
Wahlkampfstudie_2013	de	Dietmar_Bartsch	1	2	53	36	9386,00000	9386,00000	1860328,00000	667171,00000	0,50453	1,40684	0,74271		
Wahlkampfstudie_2013	de	Sahra_Wagenknecht	1	13	107	1177	28997,00000	290001,00000	4532409,00000	10189976,00000	0,63977	2,84594	2,16675		
Wahlkampfstudie_2013	de	Diana_Golze	1	0	27	0	3099,00000	0,00000	1178210,00000	0,00000	0,26303	�	0,26303		
Wahlkampfstudie_2013	de	Jürgen_Trittin	1	15	258	694	30734,00000	307340,00000	6165736,00000	8907258,00000	0,49846	3,45044	2,24291		
Wahlkampfstudie_2013	de	Katrin_Göring-Eckardt	1	8	176	208	35488,00000	177440,00000	5084102,00000	2530630,00000	0,69802	7,01169	2,79626		
Wahlkampfstudie_2013	de	Philipp_Rösler	1	22	267	1081	55871,00000	893936,00000	6495822,00000	14192691,00000	0,86011	6,29857	4,59099		
Wahlkampfstudie_2013	de	Guido_Westerwelle	1	44	210	2101	27344,00000	875008,00000	6449830,00000	30437059,00000	0,42395	2,87481	2,44627		
Wahlkampfstudie_2013	de	Hans-Peter_Friedrich	1	11	161	641	43317,00000	346536,00000	4899600,00000	11337600,00000	0,88409	3,05652	2,40099		
Wahlkampfstudie_2013	de	Sabine_Leutheusser-Schnarrenberger	1	13	160	874	25683,00000	256830,00000	5585376,00000	13775008,00000	0,45983	1,86446	1,45923		
Wahlkampfstudie_2013	de	Wolfgang_Schäuble	1	27	424	2171	46906,00000	891214,00000	11929326,00000	31179860,00000	0,39320	2,85830	2,17615		
Wahlkampfstudie_2013	de	Ursula_von_der_Leyen	1	18	222	1121	33140,00000	463960,00000	6622133,00000	16024210,00000	0,50044	2,89537	2,19506		
Wahlkampfstudie_2013	de	Ilse_Aigner	1	12	85	568	10625,00000	106250,00000	2393018,00000	6974076,00000	0,44400	1,52350	1,24772		
Wahlkampfstudie_2013	de	Kristina_Schröder	1	16	153	594	27541,00000	278103,00000	4382291,00000	8345962,00000	0,62846	3,33219	2,40130		
Wahlkampfstudie_2013	de	Thomas_de_Maizière	1	23	300	1426	24960,00000	449280,00000	5496800,00000	20456053,00000	0,45408	2,19632	1,82731		
Wahlkampfstudie_2013	de	Johanna_Wanka	1	9	135	475	12310,00000	73860,00000	3046309,00000	5922384,00000	0,40410	1,24713	0,96079		
Wahlkampfstudie_2013	de	Peter_Altmaier	1	8	110	510	14469,00000	86814,00000	3423660,00000	6563761,00000	0,42262	1,32263	1,01411		
Wahlkampfstudie_2013	de	Peter_Ramsauer	1	9	119	487	8278,00000	49668,00000	3147038,00000	7261772,00000	0,26304	0,68397	0,55670		
Wahlkampfstudie_2013	de	Daniel_Bahr	1	10	92	438	10061,00000	80488,00000	2811297,00000	6958424,00000	0,35788	1,15670	0,92683		
Wahlkampfstudie_2013	de	Angela_Merkel	1	114	552	8560	100296,00000	7522226,00000	17471737,00000	129996167,00000	0,57405	5,78650	5,16894		
Wahlkampfstudie_2013	de	Joachim_Gauck	1	65	435	3589	115059,00000	5177655,00000	16763583,00000	49882176,00000	0,68636	10,37977	7,94156		
Wahlkampfstudie_2013	de	Ronald_Pofalla	1	12	123	511	14521,00000	116168,00000	3673539,00000	6348348,00000	0,39529	1,82989	1,30404		
Wahlkampfstudie_2013	de	Dirk_Niebel	1	9	139	441	18947,00000	113682,00000	3708949,00000	7883302,00000	0,51085	1,44206	1,14412		
Wahlkampfstudie_2013	de	Bernd_Schlömer	1	2	47	25	8210,00000	16420,00000	1048862,00000	260586,00000	0,78275	6,30118	1,88095		
Wahlkampfstudie_2013	de	Sven_Schomacker	1	0	18	0	4154,00000	0,00000	689200,00000	0,00000	0,60273	�	0,60273		
Wahlkampfstudie_2013	de	Sebastian_Nerz	1	16	30	390	4978,00000	74670,00000	1252939,00000	4047520,00000	0,39731	1,84483	1,50266		
